task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	rchar	wchar
46	dd/d2e346	a7e8962d-3621-4a23-ad19-8aaaa9006d52	sourmash_compute_sketch (SRR4050424_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:20.509	-	-	-	-	-	-	-
44	49/5a0657	71510aa8-54f8-4289-a45b-9cf7a5f38358	sourmash_compute_sketch (SRR4050422_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:20.309	-	-	-	-	-	-	-
45	00/879dc0	d84a58a6-c5a0-46d8-911d-ebbe00349d10	sourmash_compute_sketch (SRR4050423_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:20.344	-	-	-	-	-	-	-
49	58/415962	b87bf6c3-2e56-4892-bb2f-2f313855f0d1	sourmash_compute_sketch (SRR4050427_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:20.558	-	-	-	-	-	-	-
51	79/3b6442	8f9ca149-4138-468b-aa8a-3b4de1f85a86	sourmash_compute_sketch (SRR4050429_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:20.608	-	-	-	-	-	-	-
50	4c/4f7658	90ef1481-7778-456e-9c35-6f209f5a1317	sourmash_compute_sketch (SRR4050428_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	0	2019-03-12 08:29:20.750	2m 7s	1m 35s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
48	34/f7e816	a90c4c8d-2920-4af5-8473-639f91f941cd	sourmash_compute_sketch (SRR4050426_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	0	2019-03-12 08:29:20.544	27.6s	1.1s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
54	55/534786	21fcc439-2228-492e-ba7a-82d4bbca9474	sourmash_compute_sketch (SRR4050432_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:20.595	-	-	-	-	-	-	-
52	4d/349ee9	216aa4be-45e3-415f-b96b-518984c77e59	sourmash_compute_sketch (SRR4050430_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:20.726	-	-	-	-	-	-	-
55	bf/d168c9	9baaf3e4-6729-46dd-ba61-7bb2d3aa4d1f	sourmash_compute_sketch (SRR4050433_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:20.728	-	-	-	-	-	-	-
53	66/83c7d4	ab729502-8985-477d-aed1-6484a1fcee80	sourmash_compute_sketch (SRR4050431_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:20.715	-	-	-	-	-	-	-
57	fe/97fedb	ff4aec91-138c-4571-a7b8-b33d2468bc79	sourmash_compute_sketch (SRR4050435_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:20.839	-	-	-	-	-	-	-
59	b9/75c774	54c4c87a-167d-49d8-975c-e004e42954af	sourmash_compute_sketch (SRR4050437_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:20.864	-	-	-	-	-	-	-
61	92/1e2ff6	8418a9bb-18ca-46b8-9e90-034bc1086cad	sourmash_compute_sketch (SRR4050439_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:20.880	-	-	-	-	-	-	-
60	94/7363de	de261a1d-d417-49e9-ad1c-dc00ebf19e0d	sourmash_compute_sketch (SRR4050438_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:20.868	-	-	-	-	-	-	-
62	ed/9d3d9c	0f2fc7fb-33d0-4a37-b9ec-cdd23743da02	sourmash_compute_sketch (SRR4050440_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:20.928	-	-	-	-	-	-	-
63	b5/85529a	89bd04f4-5983-4c63-aa19-0f9581c5f17b	sourmash_compute_sketch (SRR4050441_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	0	2019-03-12 08:29:21.094	1m 39s	1m 6s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
65	e7/44e9e1	647d4e8d-8d15-4ca1-aaf3-11c2bd4f033d	sourmash_compute_sketch (SRR4050443_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:21.161	-	-	-	-	-	-	-
66	0f/afeee4	7d942474-c4bd-49fb-bcf5-4e01136bf1a1	sourmash_compute_sketch (SRR4050444_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:21.072	-	-	-	-	-	-	-
67	20/b3dd6c	eb0bd5c8-4631-4101-a248-1f1d2a349c19	sourmash_compute_sketch (SRR4050445_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:21.038	-	-	-	-	-	-	-
68	cf/560e7c	0e4cdd64-1475-4f89-95c5-e7460a8db2fb	sourmash_compute_sketch (SRR4050446_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:21.107	-	-	-	-	-	-	-
69	6f/bf5687	4d36dfce-3fc9-4ad9-accc-b96bc43e144e	sourmash_compute_sketch (SRR4050447_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:21.141	-	-	-	-	-	-	-
70	5a/807152	cd8b3430-b06e-4963-92eb-012246a4c491	sourmash_compute_sketch (SRR4050448_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	0	2019-03-12 08:29:21.169	27.4s	911ms	0.0%	3.1 MB	19.3 MB	7.5 KB	0
72	c4/31f597	74f309ad-e4ff-4dd7-ae7f-11abd96b2a91	sourmash_compute_sketch (SRR4050450_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:21.310	-	-	-	-	-	-	-
77	69/d6a030	377cadda-2e8c-4d2a-8c22-1d56b7961470	sourmash_compute_sketch (SRR4050455_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:21.433	-	-	-	-	-	-	-
76	98/ea0a9b	4eeac9c1-c0cf-426f-8bbb-25164090d91d	sourmash_compute_sketch (SRR4050454_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:21.435	-	-	-	-	-	-	-
75	19/fa4854	8dfbd140-4bee-4f7e-a6fe-569e6611ac1a	sourmash_compute_sketch (SRR4050453_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:21.497	-	-	-	-	-	-	-
80	52/3f97d4	4ec73b04-eca6-43ba-96db-e929b96b3e6a	sourmash_compute_sketch (SRR4050458_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	0	2019-03-12 08:29:21.531	27.3s	939ms	0.0%	3.1 MB	19.3 MB	7.5 KB	0
81	c9/cc6bec	6c5251d8-d04e-4180-af53-402c74ea95bc	sourmash_compute_sketch (SRR4050459_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	0	2019-03-12 08:29:21.501	36.3s	1.6s	0.0%	3 MB	19.3 MB	7.5 KB	0
83	7c/fc5b3d	24b88e9b-c9ed-4397-aeb9-747e1a8bf1a0	sourmash_compute_sketch (SRR4050461_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:21.637	-	-	-	-	-	-	-
85	d9/36eeea	eeb256f3-46f7-422a-bf63-21c310bb2075	sourmash_compute_sketch (SRR4050463_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:21.651	-	-	-	-	-	-	-
87	89/ae3f58	3df32c60-210b-46e9-9b5c-678c882d3af3	sourmash_compute_sketch (SRR4050465_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:21.674	-	-	-	-	-	-	-
88	e4/27b5d8	6d094bf3-46bf-4a83-93f3-3a63f99b828f	sourmash_compute_sketch (SRR4050466_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:21.760	-	-	-	-	-	-	-
89	4f/235f43	14a48974-820e-47ec-93d2-6c807c0dbf44	sourmash_compute_sketch (SRR4050467_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	0	2019-03-12 08:29:21.821	36.2s	1.4s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
90	0f/541cb7	8de94816-1276-42ce-8558-e68aaeb77c6a	sourmash_compute_sketch (SRR4050468_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:21.813	-	-	-	-	-	-	-
91	9b/25cd71	a041bca2-ddfc-4a7b-846a-682ced0fbb37	sourmash_compute_sketch (SRR4050469_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:21.773	-	-	-	-	-	-	-
93	7b/5dba9a	de608e3e-487c-48f9-9693-a236b2033bec	sourmash_compute_sketch (SRR4050471_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:21.932	-	-	-	-	-	-	-
92	f9/795bb1	a95c69bd-d21a-461a-8226-ae4cc1c35054	sourmash_compute_sketch (SRR4050470_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:21.884	-	-	-	-	-	-	-
94	69/321e1e	93050e35-7720-4654-bc39-db6583e2f448	sourmash_compute_sketch (SRR4050472_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:22.039	-	-	-	-	-	-	-
95	7f/53f898	00631883-0e01-4c1a-8d1b-26a229fb8514	sourmash_compute_sketch (SRR4050473_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	0	2019-03-12 08:29:21.994	1m 50s	1m 20s	0.0%	3 MB	19.3 MB	7.5 KB	0
96	9c/7767af	d79e25c4-16b9-4790-be99-6032698b637d	sourmash_compute_sketch (SRR4050474_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:22.028	-	-	-	-	-	-	-
97	49/0ed3bb	90cf5ecc-64f7-4ec2-8cce-215811704743	sourmash_compute_sketch (SRR4050475_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:22.182	-	-	-	-	-	-	-
98	0a/cd169b	45023af6-17c7-43f7-a38a-3cd870f423de	sourmash_compute_sketch (SRR4050476_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	0	2019-03-12 08:29:22.083	1m 38s	1m 3s	0.0%	3 MB	19.3 MB	7.5 KB	0
99	29/f76710	dce50098-9984-44e2-851e-03c7eeac32db	sourmash_compute_sketch (SRR4050477_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:22.046	-	-	-	-	-	-	-
100	56/393a9c	8300afe8-725c-428b-9dbb-19a2fdde4e14	sourmash_compute_sketch (SRR4050478_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	0	2019-03-12 08:29:22.193	36.2s	1s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
101	7c/90079b	6491196d-287a-4c9c-9489-c194d294777f	sourmash_compute_sketch (SRR4050479_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:22.171	-	-	-	-	-	-	-
102	c3/744a01	9f7f7207-204c-4d61-9ae4-6bb08b4beab2	sourmash_compute_sketch (SRR4050480_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:22.174	-	-	-	-	-	-	-
103	76/49b996	53086396-a9a5-461a-98a3-51375ab00b7c	sourmash_compute_sketch (SRR4050481_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:22.221	-	-	-	-	-	-	-
104	86/fb5430	2ff239f4-591f-44e3-a800-3a191c2639ea	sourmash_compute_sketch (SRR4050482_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:22.235	-	-	-	-	-	-	-
105	0e/f8de73	5c347d29-f397-4079-bd26-339c61c55966	sourmash_compute_sketch (SRR4050483_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:22.373	-	-	-	-	-	-	-
106	bc/582161	99254562-98ad-41ac-8f20-c819cf384031	sourmash_compute_sketch (SRR4050484_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:22.331	-	-	-	-	-	-	-
107	86/0fd2b1	79bfc89b-852b-4f5f-8469-7275ed10b2a8	sourmash_compute_sketch (SRR4050485_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:23.477	-	-	-	-	-	-	-
111	c4/ffd18b	02ed295a-6a31-41d2-9dc1-8e87d6ba590d	sourmash_compute_sketch (SRR4050489_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:22.457	-	-	-	-	-	-	-
109	91/788eac	a0882bef-f661-441f-8f62-56024f8aea84	sourmash_compute_sketch (SRR4050487_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:22.392	-	-	-	-	-	-	-
113	62/43737e	8295d1c1-aa55-4912-bee7-4b6a437e8c02	sourmash_compute_sketch (SRR4050491_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	0	2019-03-12 08:29:22.554	2m 6s	1m 33s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
115	5c/427f35	2d26c126-c24c-42c1-97f7-2194684a2aec	sourmash_compute_sketch (SRR4050493_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	0	2019-03-12 08:29:22.631	1m 50s	1m 16s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
116	9f/71d5bc	2eaa22f8-a971-41dc-a195-db556a2bfed0	sourmash_compute_sketch (SRR4050494_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:22.701	-	-	-	-	-	-	-
117	3e/9a2e31	b493b5c5-96ad-43dc-86b6-488742311abb	sourmash_compute_sketch (SRR4050495_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:22.678	-	-	-	-	-	-	-
118	43/c0abcf	f22a0a68-8211-40ed-855b-80fcc5f31354	sourmash_compute_sketch (SRR4050496_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:22.720	-	-	-	-	-	-	-
112	10/d4ba03	ebacdc72-62f4-4680-84c4-e0088847f639	sourmash_compute_sketch (SRR4050490_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	0	2019-03-12 08:29:22.448	36.5s	1.8s	0.0%	2.9 MB	19.3 MB	7.5 KB	0
119	fa/56098d	daed7c91-3089-470e-8543-63d5aa91924c	sourmash_compute_sketch (SRR4050497_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:22.714	-	-	-	-	-	-	-
122	c8/e129e5	a43fdfca-9586-4429-8f6b-063061ac1be6	sourmash_compute_sketch (SRR4050500_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:22.926	-	-	-	-	-	-	-
124	d4/359132	08dab05c-bee0-4b76-b551-a46f28911286	sourmash_compute_sketch (SRR4050502_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	0	2019-03-12 08:29:22.970	36.4s	1.8s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
125	27/2557cf	10e1f1c2-5296-43b4-b8a6-9b160130d49b	sourmash_compute_sketch (SRR4050503_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:22.949	-	-	-	-	-	-	-
128	45/e96594	e726d2d8-d9de-46a0-b539-4a2f3ba299c6	sourmash_compute_sketch (SRR4050506_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	0	2019-03-12 08:29:23.107	44.8s	17.9s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
127	67/186762	658b37c3-36d2-4114-af4d-931e90e12b9d	sourmash_compute_sketch (SRR4050505_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	0	2019-03-12 08:29:23.023	36.6s	8s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
129	3d/22331c	b9182cb0-9547-4b23-96fc-d4968866d2b8	sourmash_compute_sketch (SRR4050507_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	0	2019-03-12 08:29:23.080	1m 37s	1m 3s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
130	6b/c136fd	5f89a1d6-aa37-497c-b8b7-e1f9497bef33	sourmash_compute_sketch (SRR4050508_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:23.235	-	-	-	-	-	-	-
131	a9/a38a2c	2e15bba7-f81c-40ad-a49d-c66bb22b6b24	sourmash_compute_sketch (SRR4050509_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:23.193	-	-	-	-	-	-	-
132	16/22ec84	74776c58-cb8a-4acd-8169-c32b6265b787	sourmash_compute_sketch (SRR4050510_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:23.289	-	-	-	-	-	-	-
133	80/cb44ae	1bb4ad34-59bb-4635-a7e9-ae766e6c7aba	sourmash_compute_sketch (SRR4050511_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:23.197	-	-	-	-	-	-	-
136	aa/ca435d	4dd6d309-4357-417e-8dca-0f6d34066f97	sourmash_compute_sketch (SRR4050514_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	0	2019-03-12 08:29:23.521	1m 4s	29.1s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
135	df/e356b4	8e0cd9b9-cc5f-44f4-aba0-1075af1fc2eb	sourmash_compute_sketch (SRR4050513_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:23.316	-	-	-	-	-	-	-
137	20/f5a77e	68ee0cd2-0449-47aa-8d40-f5411e6bd528	sourmash_compute_sketch (SRR4050515_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:23.382	-	-	-	-	-	-	-
139	03/f821ad	71eb6f33-75c3-42cf-bfa3-bde6ce89261c	sourmash_compute_sketch (SRR4050517_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:23.514	-	-	-	-	-	-	-
138	78/e602a6	7888e077-8f42-4882-99fe-1ba31912b23a	sourmash_compute_sketch (SRR4050516_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:23.403	-	-	-	-	-	-	-
140	f7/3bfa6f	b6a8a3c8-88e8-43a2-bc1a-14aaf9b0beee	sourmash_compute_sketch (SRR4050518_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	0	2019-03-12 08:29:23.416	1m 50s	1m 12s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
142	16/007182	c6f322d0-f62b-458e-97e2-36165064b2af	sourmash_compute_sketch (SRR4050520_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	0	2019-03-12 08:29:23.587	1m 15s	41.1s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
141	c4/6de134	f2a66148-515e-4fe1-afa9-7ab7725dd22d	sourmash_compute_sketch (SRR4050519_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:23.591	-	-	-	-	-	-	-
144	3c/3523a7	46b58722-1a16-42c7-ae69-e52914ad9994	sourmash_compute_sketch (SRR4050522_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:23.633	-	-	-	-	-	-	-
143	c4/608ccc	bcfa6416-449a-448e-aa06-d1956f927e58	sourmash_compute_sketch (SRR4050521_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:23.621	-	-	-	-	-	-	-
145	b5/7681b5	2c35b875-3694-464d-a1cb-265f1233fc7b	sourmash_compute_sketch (SRR4050523_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:23.636	-	-	-	-	-	-	-
146	e7/43291d	01a81e54-6d61-42b1-bed7-b4d3db50bcf5	sourmash_compute_sketch (SRR4050524_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	0	2019-03-12 08:29:23.621	1m 26s	58.4s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
147	87/73b270	b883d369-b2aa-4505-a94d-f95217828b29	sourmash_compute_sketch (SRR4050525_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:23.676	-	-	-	-	-	-	-
148	a4/80a475	1f92b761-8a4b-415a-ad91-65f04e807c8f	sourmash_compute_sketch (SRR4050526_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:23.695	-	-	-	-	-	-	-
149	9a/48542b	e7d8e4b7-845c-4d71-8649-bc294f714e14	sourmash_compute_sketch (SRR4050527_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:23.756	-	-	-	-	-	-	-
151	10/e90fbd	e9ed22c3-1a1a-45ef-bc2e-b03f489d40c5	sourmash_compute_sketch (SRR4050529_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:23.818	-	-	-	-	-	-	-
150	ff/364089	c27d00a1-0774-49a7-a94f-c0809fa21dee	sourmash_compute_sketch (SRR4050528_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:23.856	-	-	-	-	-	-	-
153	d1/62fa35	9fc47f45-01e0-48b6-a4f0-9269c710d666	sourmash_compute_sketch (SRR4050531_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:23.867	-	-	-	-	-	-	-
152	5c/4bbf8b	06976454-70d3-423e-944d-1c298b9d9318	sourmash_compute_sketch (SRR4050530_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:23.846	-	-	-	-	-	-	-
154	7c/65d094	faaafc2e-67fa-454d-83b1-c90d7a44d31a	sourmash_compute_sketch (SRR4050532_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:23.883	-	-	-	-	-	-	-
155	b4/e0bb70	521ac4df-fd13-4517-be3a-3b1ff2c9d2d1	sourmash_compute_sketch (SRR4050533_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:23.891	-	-	-	-	-	-	-
156	b4/4388a4	ac0d867a-b072-46d0-b06b-294c77ac466f	sourmash_compute_sketch (SRR4050534_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:23.987	-	-	-	-	-	-	-
159	29/be4bcc	48397551-cad9-4f13-af7d-2d551edf1824	sourmash_compute_sketch (SRR4050537_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:24.098	-	-	-	-	-	-	-
160	f8/343cb6	0a67fe24-0e5b-43bb-baec-bf6aa5ab312b	sourmash_compute_sketch (SRR4050538_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:24.150	-	-	-	-	-	-	-
161	50/544d9b	1da830c0-c50b-44b1-aad3-6d47e6466b5c	sourmash_compute_sketch (SRR4050539_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	0	2019-03-12 08:29:24.139	35.8s	1.3s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
162	4d/2c81b6	491e0c8e-537f-464f-9ec7-9d68d53a3c73	sourmash_compute_sketch (SRR4050540_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:24.152	-	-	-	-	-	-	-
163	bf/b1770b	416b8f20-2c5d-4a2a-8fc2-99c10b8fcefe	sourmash_compute_sketch (SRR4050541_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:24.148	-	-	-	-	-	-	-
167	62/732749	d1ef82ec-0f63-4ae4-b017-ce2d3d76768b	sourmash_compute_sketch (SRR4050545_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:24.384	-	-	-	-	-	-	-
168	a1/69821b	bb65a956-0cac-49c9-9cac-c668c1259d3f	sourmash_compute_sketch (SRR4050546_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:24.343	-	-	-	-	-	-	-
165	46/c67342	128a37d0-9b83-4e6a-afae-d790cd767a77	sourmash_compute_sketch (SRR4050543_pass_molecule-protein_ksize-9_log2sketchsize-10)	CACHED	-	2019-03-12 08:29:24.250	-	-	-	-	-	-	-
